,Account Number,Balance Date,Transaction Value,Balance
16612,83565726,2023-02-12,100.74,1208.3999999999999
16613,83565726,2023-02-13,-959.6,248.79999999999995
16614,83573848,2023-01-31,,818.5
16615,83573848,2023-02-01,-94.56,723.94
16616,83573848,2023-02-02,133.09,857.03
16617,83573848,2023-02-02,123.95,980.98
16618,83573848,2023-02-05,-170.9,810.0799999999999
16619,83573848,2023-02-09,193.78,1003.86
16620,83573848,2023-02-09,-125.67,878.1899999999999
16621,83573848,2023-02-10,83.89,962.0799999999999
16622,83639740,2023-01-31,,266.62
16623,83639740,2023-02-02,128.3,394.92
16624,83639740,2023-02-02,105.52,500.44
16625,83639740,2023-02-03,38.14,538.58
16626,83639740,2023-02-09,587.9,1126.48
16627,83639740,2023-02-11,200.58,1327.06
16628,83659554,2023-01-31,,548.94
16629,83659554,2023-02-08,1537.1,2086.04
16630,83659554,2023-02-12,60.3,2146.34
16631,83659554,2023-02-12,-144.19,2002.15
16632,83668302,2023-01-31,,686.96
16633,83668302,2023-02-03,-46.29,640.6700000000001
16634,83668302,2023-02-07,-11.37,629.3000000000001
16635,83668302,2023-02-12,36.33,665.63
16636,83668302,2023-02-12,-28.61,637.02
16637,83668302,2023-02-12,-209.98,427.0400000000001
16638,83672404,2023-01-31,,269.57
16639,83672404,2023-02-01,164.06,433.63
16640,83672404,2023-02-02,-131.02,302.61
16641,83672404,2023-02-04,-150.01,152.6
16642,83672404,2023-02-04,-614.0,-461.4
16643,83672404,2023-02-07,-111.08,-572.48
16644,83672404,2023-02-09,75.46,-497.02
16645,83672404,2023-02-09,55.42,-441.59999999999997
16646,83693383,2023-01-31,,138.05
16647,83693383,2023-02-02,-57.51,80.54000000000002
16648,83693383,2023-02-07,-38.04,42.500000000000014
16649,83693383,2023-02-07,-166.87,-124.36999999999999
16650,83693383,2023-02-07,-905.3,-1029.6699999999998
16651,83693383,2023-02-08,189.71,-839.9599999999999
16652,83693383,2023-02-10,67.01,-772.9499999999999
16653,83693383,2023-02-14,136.49,-636.4599999999999
16654,83693383,2023-02-14,64.89,-571.5699999999999
16655,83698413,2023-01-31,,223.67
16656,83698413,2023-02-07,113.6,337.27
16657,83698413,2023-02-09,-44.19,293.08
16658,83698413,2023-02-12,-100.01,193.07
16659,83698413,2023-02-13,141.46,334.53
16660,83698413,2023-02-13,-90.0,244.52999999999997
16661,83788130,2023-01-31,,833.68
16662,83788130,2023-02-01,-132.46,701.2199999999999
16663,83788130,2023-02-02,-76.14,625.0799999999999
16664,83788130,2023-02-03,-136.61,488.4699999999999
16665,83788130,2023-02-03,-196.73,291.7399999999999
16666,83788130,2023-02-06,-161.03,130.70999999999992
16667,83788130,2023-02-08,134.23,264.93999999999994
16668,83788130,2023-02-11,69.84,334.7799999999999
16669,83796561,2023-01-31,,410.08
16670,83796561,2023-02-01,-2239.3,-1829.2200000000003
16671,83796561,2023-02-03,-115.16,-1944.3800000000003
16672,83796561,2023-02-04,69.83,-1874.5500000000002
16673,83796561,2023-02-13,124.65,-1749.9000000000003
16674,83796561,2023-02-14,187.3,-1562.6000000000004
16675,83828891,2023-01-31,,780.59
16676,83828891,2023-02-05,40.41,821.0
16677,83828891,2023-02-05,-136.6,684.4000000000001
16678,83828891,2023-02-08,120.57,804.97
16679,83828891,2023-02-09,-51.97,753.0
16680,83828891,2023-02-12,84.03,837.03
16681,83828891,2023-02-13,116.37,953.4000000000001
16682,83828891,2023-02-14,68.67,1022.07
16683,83852014,2023-01-31,,830.02
16684,83852014,2023-02-01,103.4,933.42
16685,83852014,2023-02-04,57.49,990.91
16686,83852014,2023-02-04,-61.88,929.03
16687,83852014,2023-02-05,-82.33,846.7
16688,83852014,2023-02-06,154.07,1000.77
16689,83852014,2023-02-12,-84.13,916.64
16690,83852014,2023-02-14,37.22,953.86
16691,83854141,2023-01-31,,280.06
16692,83854141,2023-02-02,-126.94,153.12
16693,83854141,2023-02-04,-71.57,81.55000000000001
16694,83854141,2023-02-05,26.38,107.93
16695,83854141,2023-02-13,109.04,216.97000000000003
16696,83854141,2023-02-14,59.91,276.88
16697,83891783,2023-01-31,,158.08
16698,83891783,2023-02-01,-144.25,13.830000000000013
16699,83891783,2023-02-02,15.77,29.600000000000012
16700,83891783,2023-02-02,-128.31,-98.71
16701,83891783,2023-02-08,118.11,19.400000000000006
16702,83891783,2023-02-09,-123.62,-104.22
16703,83891783,2023-02-13,-760.4,-864.62
16704,83891783,2023-02-14,32.8,-831.82
16705,83975923,2023-01-31,,837.45
16706,83975923,2023-02-01,-156.79,680.6600000000001
16707,83975923,2023-02-06,-68.31,612.35
16708,83975923,2023-02-07,-12.66,599.69
16709,83975923,2023-02-12,-131.34,468.35
16710,83981442,2023-01-31,,89.35
16711,83981442,2023-02-02,133.34,222.69
16712,83981442,2023-02-02,93.56,316.25
16713,83981442,2023-02-06,-1138.4,-822.1500000000001
16714,83981442,2023-02-07,85.6,-736.5500000000001
16715,84070285,2023-01-31,,796.6
16716,84070285,2023-02-02,-936.1,-139.5
16717,84070285,2023-02-04,-32.62,-172.12
16718,84070285,2023-02-06,160.17,-11.950000000000017
16719,84070285,2023-02-08,117.53,105.57999999999998
16720,84070285,2023-02-12,1128.7,1234.28
16721,84070285,2023-02-12,-128.19,1106.09
16722,84070285,2023-02-13,82.37,1188.46
16723,84070285,2023-02-13,75.77,1264.23
16724,84070285,2023-02-13,-69.55,1194.68
16725,84107088,2023-01-31,,2.2
16726,84107088,2023-02-04,116.65,118.85000000000001
16727,84107088,2023-02-05,105.33,224.18
16728,84107088,2023-02-05,-65.92,158.26
16729,84107088,2023-02-07,-591.2,-432.94000000000005
16730,84107088,2023-02-09,-35.02,-467.96000000000004
16731,84107088,2023-02-09,-78.03,-545.99
16732,84187157,2023-01-31,,252.9
16733,84187157,2023-02-04,-125.07,127.83000000000001
16734,84187157,2023-02-05,184.86,312.69000000000005
16735,84187157,2023-02-07,106.8,419.49
16736,84187157,2023-02-09,-96.36,323.13
16737,84187157,2023-02-14,1485.7,1808.83
16738,84187157,2023-02-14,-178.46,1630.3700000000001
16739,84188877,2023-01-31,,624.29
16740,84188877,2023-02-03,104.82,729.1099999999999
16741,84188877,2023-02-04,-58.55,670.56
16742,84188877,2023-02-05,-183.91,486.65
16743,84188877,2023-02-06,92.7,579.35
16744,84188877,2023-02-06,-110.83,468.52
16745,84188877,2023-02-09,-56.12,412.4
16746,84188877,2023-02-09,-67.84,344.55999999999995
16747,84188877,2023-02-10,-1800.7,-1456.14
16748,84188877,2023-02-11,102.13,-1354.0100000000002
16749,84188877,2023-02-11,-1273.1,-2627.11
16750,84188877,2023-02-12,183.73,-2443.38
16751,84275961,2023-01-31,,625.24
16752,84275961,2023-02-01,138.19,763.4300000000001
16753,84275961,2023-02-03,110.96,874.39
16754,84275961,2023-02-03,98.41,972.8
16755,84275961,2023-02-07,-79.84,892.96
16756,84275961,2023-02-09,7.96,900.92
16757,84275961,2023-02-10,-182.75,718.17
16758,84280969,2023-01-31,,161.7
16759,84280969,2023-02-02,92.47,254.17
16760,84280969,2023-02-09,103.44,357.61
16761,84280969,2023-02-10,-75.83,281.78
16762,84280969,2023-02-12,-92.56,189.21999999999997
16763,84280969,2023-02-12,-119.08,70.13999999999999
16764,84290934,2023-01-31,,914.5
16765,84290934,2023-02-05,-81.8,832.7
16766,84290934,2023-02-06,-67.41,765.29
16767,84290934,2023-02-06,-107.8,657.49
16768,84290934,2023-02-07,-71.52,585.97
16769,84290934,2023-02-09,185.1,771.0699999999999
16770,84295462,2023-01-31,,154.03
16771,84295462,2023-02-01,913.5,1067.53
16772,84295462,2023-02-10,136.73,1204.26
16773,84295462,2023-02-10,89.47,1293.73
16774,84295462,2023-02-11,128.07,1421.8
16775,84295462,2023-02-12,-49.41,1372.3899999999999
16776,84310867,2023-01-31,,258.66
16777,84310867,2023-02-01,65.12,323.78000000000003
16778,84310867,2023-02-10,-144.29,179.49000000000004
16779,84310867,2023-02-11,104.35,283.84000000000003
16780,84310867,2023-02-12,893.8,1177.6399999999999
16781,84310867,2023-02-12,70.46,1248.1
16782,84310867,2023-02-14,-1295.6,-47.5
16783,84333228,2023-01-31,,330.99
16784,84333228,2023-02-02,190.92,521.91
16785,84333228,2023-02-02,-75.84,446.07
16786,84333228,2023-02-03,114.6,560.67
16787,84333228,2023-02-05,-96.05,464.62
16788,84333228,2023-02-05,-118.78,345.84
16789,84333228,2023-02-11,84.08,429.91999999999996
16790,84334262,2023-01-31,,525.57
16791,84334262,2023-02-02,93.94,619.51
16792,84334262,2023-02-04,-110.05,509.46000000000004
16793,84334262,2023-02-06,133.3,642.76
16794,84334262,2023-02-11,409.8,1052.56
16795,84334262,2023-02-11,105.66,1158.22
16796,84334262,2023-02-12,-207.6,950.6200000000001
16797,84334262,2023-02-13,104.24,1054.8600000000001
16798,84334262,2023-02-14,-201.83,853.03
16799,84366763,2023-01-31,,734.48
16800,84366763,2023-02-02,-110.43,624.05
16801,84366763,2023-02-05,76.24,700.29
16802,84366763,2023-02-06,-470.6,229.69
16803,84366763,2023-02-11,107.54,337.23
16804,84366763,2023-02-11,74.51,411.74
16805,84366763,2023-02-11,-1012.8,-601.06
16806,84375036,2023-01-31,,356.1
16807,84375036,2023-02-01,114.22,470.32000000000005
16808,84375036,2023-02-07,115.15,585.47
16809,84375036,2023-02-07,-313.5,271.97
16810,84375036,2023-02-08,155.15,427.12
16811,84375036,2023-02-11,69.64,496.76000000000005
16812,84375036,2023-02-11,-130.89,365.87000000000006
16813,84375036,2023-02-13,510.4,876.27
16814,84396180,2023-01-31,,103.83
16815,84396180,2023-02-04,54.15,157.98
16816,84396180,2023-02-08,-130.54,27.439999999999998
16817,84396180,2023-02-10,100.43,127.87
16818,84396180,2023-02-10,-964.8,-836.93
16819,84396180,2023-02-11,31.4,-805.53
16820,84396180,2023-02-13,156.37,-649.16
16821,84406205,2023-01-31,,818.63
16822,84406205,2023-02-05,46.34,864.97
16823,84406205,2023-02-08,94.34,959.31
16824,84406205,2023-02-13,-1827.6,-868.29
16825,84406205,2023-02-14,-72.94,-941.23
16826,84411377,2023-01-31,,870.25
16827,84411377,2023-02-07,112.51,982.76
16828,84411377,2023-02-12,-351.6,631.16
16829,84411377,2023-02-13,139.83,770.99
16830,84411930,2023-01-31,,916.61
16831,84411930,2023-02-04,-58.05,858.5600000000001
16832,84411930,2023-02-05,-36.77,821.79
16833,84411930,2023-02-05,-95.84,725.95
16834,84411930,2023-02-06,-52.31,673.64
16835,84411930,2023-02-07,-56.32,617.32
16836,84411930,2023-02-12,163.83,781.1500000000001
16837,84416510,2023-01-31,,793.45
16838,84416510,2023-02-02,-31.64,761.8100000000001
16839,84416510,2023-02-02,-88.86,672.95
16840,84416510,2023-02-09,84.55,757.5
16841,84416510,2023-02-11,954.4,1711.9
16842,84416510,2023-02-12,124.59,1836.49
16843,84416510,2023-02-13,72.94,1909.43
16844,84416510,2023-02-14,-404.9,1504.53
16845,84418749,2023-01-31,,457.27
16846,84418749,2023-02-01,200.4,657.67
16847,84418749,2023-02-01,-78.47,579.2
16848,84418749,2023-02-02,46.77,625.97
16849,84418749,2023-02-08,-109.06,516.91
16850,84418749,2023-02-09,116.81,633.72
16851,84418749,2023-02-12,21.61,655.33
16852,84418749,2023-02-13,93.39,748.72
16853,84448752,2023-01-31,,412.15
16854,84448752,2023-02-06,1409.6,1821.75
16855,84448752,2023-02-06,88.91,1910.66
16856,84448752,2023-02-08,1368.6,3279.26
16857,84448752,2023-02-08,-1253.6,2025.66
16858,84471701,2023-01-31,,89.27
16859,84471701,2023-02-01,62.0,151.26999999999998
16860,84471701,2023-02-02,97.37,248.64
16861,84471701,2023-02-05,-55.81,192.82999999999998
16862,84471701,2023-02-08,77.23,270.06
16863,84656105,2023-01-31,,547.59
16864,84656105,2023-02-03,-56.77,490.82000000000005
16865,84656105,2023-02-06,1457.8,1948.62
16866,84656105,2023-02-06,109.51,2058.13
16867,84656105,2023-02-07,100.78,2158.9100000000003
16868,84656105,2023-02-08,189.28,2348.19
16869,84656105,2023-02-13,-105.18,2243.01
16870,84682032,2023-01-31,,612.1
16871,84682032,2023-02-03,-3.5,608.6
16872,84682032,2023-02-09,-149.44,459.16
16873,84682032,2023-02-14,-79.89,379.27000000000004
16874,84682032,2023-02-14,-123.85,255.42000000000002
16875,84695068,2023-01-31,,693.94
16876,84695068,2023-02-09,-74.41,619.5300000000001
16877,84695068,2023-02-10,34.71,654.24
16878,84695068,2023-02-12,1764.4,2418.6400000000003
16879,84695068,2023-02-13,-9.8,2408.84
16880,84714323,2023-01-31,,667.61
16881,84714323,2023-02-03,-43.31,624.3
16882,84714323,2023-02-04,1268.7,1893.0
16883,84746166,2023-01-31,,806.73
16884,84746166,2023-02-03,20.43,827.16
16885,84746166,2023-02-04,24.15,851.3100000000001
16886,84746166,2023-02-05,-59.8,791.51
16887,84746166,2023-02-08,-157.06,634.45
16888,84746166,2023-02-09,-1202.9,-568.45
16889,84746166,2023-02-11,-32.0,-600.45
16890,84746166,2023-02-13,-124.65,-725.1
16891,84746166,2023-02-14,-98.03,-823.1300000000001
16892,84778718,2023-01-31,,521.14
16893,84778718,2023-02-03,37.49,558.63
16894,84778718,2023-02-05,101.46,660.0899999999999
16895,84778718,2023-02-09,133.43,793.52
16896,84778718,2023-02-11,-78.25,715.27
16897,84778718,2023-02-12,1183.8,1899.07
16898,84778718,2023-02-13,70.58,1969.6499999999999
16899,84822607,2023-01-31,,425.79
16900,84822607,2023-02-02,-93.16,332.63
16901,84822607,2023-02-03,65.15,397.78000000000003
16902,84822607,2023-02-07,77.96,475.74
16903,84822607,2023-02-07,-209.73,266.01000000000005
16904,84822607,2023-02-08,134.18,400.19000000000005
16905,84822607,2023-02-10,90.33,490.52000000000004
16906,84853260,2023-01-31,,925.31
16907,84853260,2023-02-07,-74.75,850.56
16908,84853260,2023-02-09,-72.3,778.26
16909,84853260,2023-02-13,128.84,907.0999999999999
16910,84853260,2023-02-14,142.57,1049.67
16911,84928531,2023-01-31,,236.36
16912,84928531,2023-02-01,-75.09,161.27
16913,84928531,2023-02-04,186.01,347.28
16914,84928531,2023-02-06,138.32,485.6
16915,84928531,2023-02-06,-87.2,398.4
16916,84928531,2023-02-09,-69.41,328.99
16917,84951477,2023-01-31,,316.2
16918,84951477,2023-02-02,-68.17,248.02999999999997
16919,84951477,2023-02-03,39.9,287.93
16920,84951477,2023-02-06,144.68,432.61
16921,84951477,2023-02-10,174.71,607.3199999999999
16922,84951477,2023-02-10,141.06,748.38
16923,84951477,2023-02-10,-551.6,196.77999999999997
16924,84951477,2023-02-13,-61.34,135.43999999999997
16925,84964879,2023-01-31,,629.81
16926,84964879,2023-02-01,106.68,736.49
16927,84964879,2023-02-03,15.12,751.6099999999999
16928,84964879,2023-02-05,45.42,797.03
16929,84964879,2023-02-07,1653.3,2450.33
16930,84964879,2023-02-08,-113.98,2336.35
16931,84964879,2023-02-11,-59.1,2277.25
16932,84969883,2023-01-31,,672.74
16933,84969883,2023-02-02,-128.13,544.61
16934,84969883,2023-02-03,-1179.0,-634.39
16935,84969883,2023-02-05,139.34,-495.04999999999995
16936,84969883,2023-02-12,845.0,349.95000000000005
16937,84969883,2023-02-13,57.17,407.12000000000006
16938,84969883,2023-02-14,-117.34,289.78000000000003
16939,84969883,2023-02-14,-707.3,-417.5199999999999
16940,84995019,2023-01-31,,731.41
16941,84995019,2023-02-01,-89.01,642.4
16942,84995019,2023-02-01,-126.06,516.3399999999999
16943,84995019,2023-02-02,-118.32,398.02
16944,84995019,2023-02-03,195.63,593.65
16945,84995019,2023-02-03,64.43,658.0799999999999
16946,84995019,2023-02-04,482.7,1140.78
16947,84995019,2023-02-04,133.46,1274.24
16948,84995019,2023-02-04,85.5,1359.74
16949,84995019,2023-02-04,-64.93,1294.81
16950,84995019,2023-02-05,146.21,1441.02
16951,84995019,2023-02-10,148.09,1589.11
16952,84995019,2023-02-11,-69.11,1520.0
16953,84995019,2023-02-14,58.59,1578.59
16954,85001424,2023-01-31,,653.31
16955,85001424,2023-02-01,-103.68,549.6299999999999
16956,85001424,2023-02-06,-82.51,467.11999999999995
16957,85001424,2023-02-09,-126.2,340.91999999999996
16958,85001424,2023-02-11,149.84,490.75999999999993
16959,85001424,2023-02-11,-107.51,383.24999999999994
16960,85001424,2023-02-14,94.55,477.79999999999995
16961,85001424,2023-02-14,44.4,522.1999999999999
16962,85057916,2023-01-31,,656.89
16963,85057916,2023-02-03,18.28,675.17
16964,85057916,2023-02-05,74.52,749.6899999999999
16965,85057916,2023-02-09,26.26,775.9499999999999
16966,85057916,2023-02-10,150.39,926.3399999999999
16967,85057916,2023-02-10,76.06,1002.4
16968,85057916,2023-02-10,-167.69,834.71
16969,85128569,2023-01-31,,340.68
16970,85128569,2023-02-03,114.58,455.26
16971,85128569,2023-02-07,-65.37,389.89
16972,85128569,2023-02-11,-105.27,284.62
16973,85128569,2023-02-14,-122.97,161.65
16974,85140734,2023-01-31,,699.57
16975,85140734,2023-02-01,205.89,905.46
16976,85140734,2023-02-01,131.36,1036.8200000000002
16977,85140734,2023-02-02,70.63,1107.45
16978,85140734,2023-02-03,-79.37,1028.08
16979,85140734,2023-02-04,77.13,1105.21
16980,85140734,2023-02-08,-2113.3,-1008.0900000000001
16981,85140734,2023-02-12,71.65,-936.4400000000002
16982,85140734,2023-02-12,-143.0,-1079.44
16983,85156953,2023-01-31,,900.09
16984,85156953,2023-02-02,-16.74,883.35
16985,85156953,2023-02-03,81.73,965.08
16986,85156953,2023-02-05,103.29,1068.3700000000001
16987,85156953,2023-02-10,168.19,1236.56
16988,85156953,2023-02-12,-93.42,1143.14
16989,85156953,2023-02-13,68.93,1212.0700000000002
16990,85156953,2023-02-14,2134.6,3346.67
16991,85177718,2023-01-31,,478.18
16992,85177718,2023-02-03,513.3,991.48
16993,85177718,2023-02-05,-131.36,860.12
16994,85177718,2023-02-14,125.03,985.15
16995,85182642,2023-01-31,,451.38
16996,85182642,2023-02-07,-108.09,343.28999999999996
16997,85182642,2023-02-08,-96.42,246.87
16998,85182642,2023-02-11,99.35,346.21999999999997
16999,85192761,2023-01-31,,982.48
17000,85192761,2023-02-04,95.76,1078.24
17001,85192761,2023-02-05,-1922.5,-844.26
17002,85192761,2023-02-08,52.45,-791.81
17003,85192761,2023-02-12,151.09,-640.72
17004,85238291,2023-01-31,,665.68
17005,85238291,2023-02-01,-142.98,522.6999999999999
17006,85238291,2023-02-02,-28.99,493.71
17007,85238291,2023-02-02,-645.8,-152.08999999999997
17008,85238291,2023-02-05,-94.84,-246.92999999999998
17009,85238291,2023-02-07,163.8,-83.12999999999997
17010,85238291,2023-02-08,197.96,114.83000000000004
17011,85238291,2023-02-13,115.9,230.73000000000005
17012,85250129,2023-01-31,,400.91
17013,85250129,2023-02-01,-119.21,281.70000000000005
17014,85250129,2023-02-02,77.14,358.84000000000003
17015,85250129,2023-02-06,-87.33,271.51000000000005
17016,85250129,2023-02-08,952.0,1223.51
17017,85250129,2023-02-08,-118.76,1104.75
17018,85250129,2023-02-10,-135.21,969.54
17019,85250129,2023-02-12,-56.37,913.17
17020,85265080,2023-01-31,,992.6
17021,85265080,2023-02-01,-78.22,914.38
17022,85265080,2023-02-01,-126.36,788.02
17023,85265080,2023-02-12,-1111.4,-323.3800000000001
17024,85310930,2023-01-31,,688.91
17025,85310930,2023-02-07,108.09,797.0
17026,85310930,2023-02-09,121.5,918.5
17027,85310930,2023-02-11,-81.42,837.0799999999999
17028,85336547,2023-01-31,,785.57
17029,85336547,2023-02-03,120.76,906.33
17030,85336547,2023-02-08,-83.2,823.1300000000001
17031,85336547,2023-02-10,222.4,1045.53
17032,85341369,2023-01-31,,932.11
17033,85341369,2023-02-01,146.39,1078.5
17034,85341369,2023-02-02,-149.36,929.14
17035,85341369,2023-02-02,-187.4,741.74
17036,85341369,2023-02-05,36.56,778.3
17037,85341369,2023-02-06,178.4,956.7
17038,85341369,2023-02-06,-34.38,922.3199999999999
17039,85341369,2023-02-09,67.84,990.16
17040,85341369,2023-02-11,28.34,1018.5
17041,85341369,2023-02-13,137.63,1156.13
17042,85344981,2023-01-31,,874.46
17043,85344981,2023-02-05,-85.08,789.38
17044,85344981,2023-02-06,1024.2,1813.58
17045,85344981,2023-02-08,203.1,2016.68
17046,85344981,2023-02-09,121.16,2137.84
17047,85344981,2023-02-11,120.98,2258.82
17048,85344981,2023-02-12,-1128.7,1130.1200000000001
17049,85344981,2023-02-13,105.71,1235.8300000000002
17050,85344981,2023-02-14,64.22,1300.0500000000002
17051,85362253,2023-01-31,,790.41
17052,85362253,2023-02-01,-63.28,727.13
17053,85362253,2023-02-03,-178.54,548.5899999999999
17054,85362253,2023-02-04,-61.06,487.53
17055,85362253,2023-02-07,78.85,566.38
17056,85362253,2023-02-08,92.43,658.81
17057,85362253,2023-02-12,-76.86,581.9499999999999
17058,85362253,2023-02-14,544.0,1125.9499999999998
17059,85399459,2023-01-31,,705.94
17060,85399459,2023-02-02,-89.7,616.24
17061,85399459,2023-02-07,-169.12,447.12000000000006
17062,85399459,2023-02-10,37.83,484.95000000000005
17063,85399459,2023-02-11,-1037.0,-552.05
17064,85399459,2023-02-13,-89.1,-641.15
17065,85420056,2023-01-31,,107.03
17066,85420056,2023-02-04,26.76,133.79
17067,85420056,2023-02-08,-120.11,13.680000000000007
17068,85420056,2023-02-09,94.81,108.49000000000001
17069,85420056,2023-02-11,177.1,285.59000000000003
17070,85420056,2023-02-13,48.77,334.36
17071,85423742,2023-01-31,,131.14
17072,85423742,2023-02-02,84.91,216.04999999999998
17073,85423742,2023-02-09,106.29,322.34
17074,85423742,2023-02-11,858.7,1181.04
17075,85423742,2023-02-11,11.69,1192.73
17076,85423742,2023-02-12,122.62,1315.35
17077,85423742,2023-02-12,-79.07,1236.28
17078,85423742,2023-02-14,-87.55,1148.73
17079,85435135,2023-01-31,,106.63
17080,85435135,2023-02-02,-72.58,34.05
17081,85435135,2023-02-03,127.62,161.67000000000002
17082,85435135,2023-02-03,56.77,218.44
17083,85435135,2023-02-03,-90.48,127.96000000000001
17084,85435135,2023-02-07,127.93,255.89000000000001
17085,85435135,2023-02-11,141.75,397.64
17086,85435135,2023-02-11,110.28,507.92
17087,85435135,2023-02-12,-178.37,329.55
17088,85435135,2023-02-13,126.46,456.01
17089,85482194,2023-01-31,,997.62
17090,85482194,2023-02-03,160.1,1157.72
17091,85482194,2023-02-05,114.53,1272.25
17092,85482194,2023-02-07,145.86,1418.1100000000001
17093,85482194,2023-02-08,141.86,1559.97
17094,85482194,2023-02-08,45.23,1605.2
17095,85482194,2023-02-09,-1216.6,388.60000000000014
17096,85482194,2023-02-11,33.64,422.2400000000001
17097,85482194,2023-02-11,-137.43,284.8100000000001
17098,85490561,2023-01-31,,512.78
17099,85490561,2023-02-03,119.2,631.98
17100,85490561,2023-02-03,-140.5,491.47999999999996
17101,85490561,2023-02-07,75.08,566.56
17102,85490561,2023-02-08,190.37,756.93
17103,85490561,2023-02-09,-97.54,659.39
17104,85490561,2023-02-09,-205.74,453.6499999999999
17105,85490561,2023-02-13,-86.25,367.3999999999999
17106,85493851,2023-01-31,,796.35
17107,85493851,2023-02-05,-121.03,675.32
17108,85493851,2023-02-06,1.46,676.78
17109,85493851,2023-02-08,96.95,773.73
17110,85493851,2023-02-09,-134.75,638.98
17111,85493851,2023-02-09,-142.59,496.39
17112,85493851,2023-02-14,93.61,590.0
17113,85496714,2023-01-31,,353.13
17114,85496714,2023-02-03,-129.19,223.94
17115,85496714,2023-02-04,-91.41,132.53
17116,85496714,2023-02-04,-117.79,14.739999999999995
17117,85496714,2023-02-06,60.39,75.13
17118,85496714,2023-02-08,-153.79,-78.66
17119,85496714,2023-02-09,63.04,-15.619999999999997
17120,85496714,2023-02-10,-116.54,-132.16
17121,85496714,2023-02-11,110.56,-21.60000000000001
17122,85496714,2023-02-12,1314.3,1292.7
17123,85496714,2023-02-12,69.85,1362.55
17124,85496714,2023-02-13,99.37,1461.92
17125,85496714,2023-02-13,32.94,1494.8600000000001
17126,85498335,2023-01-31,,745.08
17127,85498335,2023-02-04,-80.51,664.57
17128,85498335,2023-02-07,84.97,749.5400000000001
17129,85498335,2023-02-09,149.64,899.1800000000001
17130,85498335,2023-02-09,122.79,1021.97
17131,85498936,2023-01-31,,47.77
17132,85498936,2023-02-03,-1935.5,-1887.73
17133,85498936,2023-02-09,158.52,-1729.21
17134,85498936,2023-02-10,39.45,-1689.76
17135,85498936,2023-02-13,0.58,-1689.18
17136,85501046,2023-01-31,,354.76
17137,85501046,2023-02-01,-152.04,202.72
17138,85501046,2023-02-05,158.24,360.96000000000004
17139,85501046,2023-02-08,-57.32,303.64
17140,85503501,2023-01-31,,13.66
17141,85503501,2023-02-01,53.46,67.12
17142,85503501,2023-02-04,-148.08,-80.96000000000001
17143,85503501,2023-02-05,186.17,105.20999999999998
17144,85503501,2023-02-05,-55.52,49.689999999999976
17145,85503501,2023-02-06,394.5,444.19
17146,85503501,2023-02-08,178.49,622.6800000000001
17147,85503501,2023-02-09,190.68,813.36
17148,85503501,2023-02-13,59.04,872.4
17149,85551186,2023-01-31,,909.25
17150,85551186,2023-02-07,102.52,1011.77
17151,85551186,2023-02-07,-1198.9,-187.1300000000001
17152,85551186,2023-02-09,99.59,-87.5400000000001
17153,85559926,2023-01-31,,423.28
17154,85559926,2023-02-01,-125.68,297.59999999999997
17155,85559926,2023-02-06,16.67,314.27
17156,85559926,2023-02-07,-56.13,258.14
17157,85559926,2023-02-09,1727.8,1985.94
17158,85559926,2023-02-10,89.09,2075.0299999999997
17159,85559926,2023-02-10,71.14,2146.1699999999996
17160,85559926,2023-02-11,50.07,2196.24
17161,85559926,2023-02-12,1071.4,3267.64
17162,85559926,2023-02-12,-177.52,3090.12
17163,85562851,2023-01-31,,499.37
17164,85562851,2023-02-02,-144.51,354.86
17165,85562851,2023-02-03,-141.05,213.81
17166,85562851,2023-02-07,119.25,333.06
17167,85562851,2023-02-07,-226.83,106.22999999999999
17168,85562851,2023-02-08,-19.11,87.11999999999999
17169,85562851,2023-02-08,-186.34,-99.22000000000001
17170,85562851,2023-02-09,158.25,59.02999999999999
17171,85562851,2023-02-12,-66.67,-7.640000000000015
17172,85609963,2023-01-31,,424.83
17173,85609963,2023-02-04,189.72,614.55
17174,85609963,2023-02-05,142.79,757.3399999999999
17175,85609963,2023-02-10,156.22,913.56
17176,85652943,2023-01-31,,424.5
17177,85652943,2023-02-02,-95.52,328.98
17178,85652943,2023-02-03,110.59,439.57
17179,85652943,2023-02-03,-854.4,-414.83
17180,85652943,2023-02-09,121.95,-292.88
17181,85679194,2023-01-31,,891.99
17182,85679194,2023-02-06,104.32,996.31
17183,85679194,2023-02-07,-185.02,811.29
17184,85679194,2023-02-09,79.45,890.74
17185,85679194,2023-02-10,31.28,922.02
17186,85679194,2023-02-13,38.26,960.28
17187,85709972,2023-01-31,,936.57
17188,85709972,2023-02-05,45.1,981.6700000000001
17189,85709972,2023-02-11,173.7,1155.3700000000001
17190,85723355,2023-01-31,,745.34
17191,85723355,2023-02-05,-6.72,738.62
17192,85723355,2023-02-08,-187.24,551.38
17193,85723355,2023-02-12,112.23,663.61
17194,85723355,2023-02-13,-30.37,633.24
17195,85723355,2023-02-14,-1773.6,-1140.36
17196,85724829,2023-01-31,,189.94
17197,85724829,2023-02-02,49.63,239.57
17198,85724829,2023-02-02,-2.63,236.94
17199,85724829,2023-02-03,-23.5,213.44
17200,85724829,2023-02-08,108.96,322.4
17201,85724829,2023-02-08,-122.81,199.58999999999997
17202,85724829,2023-02-10,148.63,348.21999999999997
17203,85724829,2023-02-10,141.46,489.67999999999995
17204,85724829,2023-02-10,-74.15,415.53
